595,813	2493,83065	
596,014	2616,31534	
596,215	2686,89443	
596,416	2666,13627	
596,617	2585,17628	
596,818	2574,79642	
597,019	2624,61897	
597,22	2771,99934	
597,421	2670,28793	
597,622	2599,70794	
597,823	2641,22605	
598,024	2670,28793	
598,225	2643,30192	
598,426	2630,84665	
598,627	2786,52889	
598,827	2774,075	
599,028	2659,90876	
599,229	2852,94759	
599,43	2705,57648	
599,63	2817,66308	
599,831	2815,58749	
600,032	2807,2851	
600,233	2888,23113	
600,433	2763,69667	
600,634	2745,01547	
600,835	2628,77076	
601,035	2628,77076	
601,236	2792,75579	
601,437	2771,99934	
601,637	2668,2121	
601,838	2784,45325	
602,038	2788,60453	
602,239	2666,13627	
602,439	2796,90704	
602,64	2637,0743	
602,841	2649,52951	
603,041	2497,98287	
603,241	2653,68122	
603,442	2576,8724	
603,642	2564,41648	
603,843	2541,58032	
604,043	2522,89588	
604,244	2477,22166	
604,444	2508,36335	
604,644	2427,39337	
604,845	2524,97194	
605,045	2385,8683	
605,245	2446,0792	
605,446	2487,6023	
605,646	2632,92253	
605,846	2462,68861	
606,046	2392,09715	
606,247	2323,57815	
606,447	2398,32596	
606,647	2263,36143	
606,847	2252,97894	
607,047	2421,16469	
607,248	2348,49458	
607,448	2365,10526	
607,648	2165,76268	
607,848	2030,77312	
608,048	2174,06925	
608,248	2161,60938	
608,448	2302,81409	
608,648	2095,15459	
608,848	2182,37577	
609,048	2061,92586	
609,248	2039,0806	
609,448	2088,92427	
609,648	2201,06523	
609,848	2070,23313	
610,048	2047,38802	
610,248	1999,6196	
610,448	1978,85015	
610,648	1926,92498	
610,847	2014,15801	
611,047	1937,31019	
611,247	1870,84332	
611,447	1856,30321	
611,647	1781,52274	
611,846	1854,22603	
612,046	1773,21351	
612,246	1823,06801	
612,446	1833,45411	
612,645	1646,49065	
612,845	1752,44019	
613,045	1729,58912	
613,244	1721,27954	
613,444	1783,60003	
613,644	1818,91355	
613,843	1665,18831	
614,043	1665,18831	
614,243	1386,77003	
614,442	1658,95579	
614,642	1636,10293	
614,841	1592,47352	
615,041	1604,93923	
615,24	1623,63755	
615,44	1675,57578	
615,639	1739,97603	
615,839	1584,16297	
616,038	1669,34331	
616,237	1609,09444	
616,437	1534,29845	
616,636	1467,8091	
616,836	1580,00768	
617,035	1511,44317	
617,234	1488,58743	
617,434	1688,04061	
617,633	1501,05425	
617,832	1710,89247	
618,032	1557,15329	
618,231	1644,41311	
618,43	1648,56818	
618,629	1517,67647	
618,828	1490,66524	
619,028	1663,11081	
619,227	1544,68707	
619,426	1447,0304	
619,625	1471,9648	
619,824	1567,5417	
620,023	1386,77003	
620,222	1349,36545	
620,422	1386,77003	
620,621	1415,86164	
620,82	1417,93958	
621,019	1420,01752	
621,218	1363,91182	
621,417	1203,89139	
621,616	1280,78717	
621,815	1201,81305	
622,014	1295,33442	
622,213	1232,98771	
622,411	1278,70897	
622,61	1228,83114	
622,809	1272,47437	
